utc,lat,lon,h,quality,E,N,U,est_E,est_N,est_U,err_2d,err_3d,err_h
1621218953.0,22.297140433333336,114.17606901666667,3.104,3,-307.9099848536464,-449.51488738389867,-0.3913527523385767,-306.9474914139025,-447.6360987340705,-3.129511146361636,2.1109809123421917,3.4574198187422964,2.7381583940230594
1621218954.0,22.297140433333336,114.17606901666667,3.108,3,-307.909985046147,-449.5148876671881,-0.3873527525437055,-306.94359652653554,-447.63298694876846,-3.1295507775660307,2.1155276138176835,3.4633953128774486,2.7421980250223252
1621218955.0,22.297140430555558,114.17606901666667,3.111,3,-307.9099851971416,-449.51519547486,-0.3843527759776748,-306.944695426051,-447.63425288905853,-3.1293041847092335,2.114173444458527,3.464749282350889,2.7449514087315587
1621218956.0,22.297140430555558,114.17606901666667,3.116,3,-307.90998543851947,-449.5151958296076,-0.37935277437716763,-306.9467401641025,-447.6345861809717,-3.129130162292497,2.1129444169757425,3.4678249368039635,2.7497773879153296
1621218957.0,22.29714042777778,114.17606901666667,3.121,3,-307.9099856860808,-449.5155037796234,-0.3743527955954846,-306.9452987410788,-447.63127500407404,-3.128939405329198,2.116822850515716,3.474001492657963,2.7545866097337135
1621218958.0,22.297140425000002,114.17606901666667,3.126,3,-307.90998593326066,-449.51581172888586,-0.36935281742316306,-306.9475369837709,-447.6327117632834,-3.129658595586015,2.11479868092119,3.4773066372963473,2.7603057781628517
1621218959.0,22.297140425000002,114.17606901666667,3.132,3,-307.909986223221,-449.51581215441047,-0.3633528169048077,-306.9448618081816,-447.6339676369091,-3.129764887648086,2.1149004526348274,3.4822176367523485,2.766412070743278
1621218960.0,22.297140422222224,114.17606901666667,3.14,3,-307.9099866148305,-449.516120316616,-0.35535284048711446,-306.9483362126417,-447.6343641550625,-3.129619103553217,2.113238686844082,3.487453375453392,2.7742662630661026
1621218961.0,22.297140419444446,114.17606901666667,3.148,2,-307.9099870067781,-449.516428478677,-0.34735286196740844,-306.94536326531363,-447.63328577330583,-3.1294609834341425,2.11582735859751,3.49526122212931,2.782108121466734
1621218962.0,22.297140416666668,114.17606901666667,3.157,2,-307.9099874472648,-449.51673671190986,-0.3383528835673246,-306.94358088488616,-447.6333093561509,-3.129809742464466,2.116894009682515,3.503351487263819,2.7914568588971416
1621218963.0,22.297140411111112,114.17606901666667,3.168,2,-307.90998799016376,-449.5173526824684,-0.32735292769572766,-306.9436135080614,-447.63484516351696,-3.130000384701702,2.1160610101240906,3.5117726245913814,2.8026474570059743
1621218964.0,22.297140402777778,114.17606901666667,3.193,2,-307.9099892150139,-449.51827723935617,-0.3023529933952318,-306.94628685891155,-447.63240468586275,-3.1294111258021284,2.117837935059488,3.532349813252505,2.8270581324068966
1621218965.0,22.297140308333336,114.17606901111111,3.285,2,-307.91056633786536,-449.5287419910271,-0.210353761888598,-306.94631179634587,-447.63270270912756,-3.1305679897777163,2.127146393492271,3.6128109438653464,2.9202142278891183
1621218966.0,22.297140255555558,114.17606861388889,3.343,2,-307.9515012941489,-449.53458960422216,-0.15235615091154386,-306.9954068923179,-447.6284785042733,-3.1312201905610375,2.1324577441442836,3.6634692570400844,2.9788640396494936
1621218967.0,22.297140447222223,114.17606604444445,3.371,2,-308.2162724251592,-449.5133622593595,-0.12436743031670972,-307.29575235501784,-447.5974402930823,-3.1363724944718565,2.1255856088138674,3.686500873035685,3.012005064155147
1621218968.0,22.2971411,114.17605959444445,3.378,2,-308.8809160942012,-449.4410646432513,-0.11739444589736081,-307.9991865073031,-447.51916171068046,-3.1658250700936175,2.1145112784366895,3.7099982772467084,3.0484306241962567
1621218969.0,22.297142536111114,114.17604668888889,3.375,2,-310.2107747805007,-449.28201112402627,-0.12044769049302317,-309.3237322087092,-447.36101534507986,-3.2051840385888606,2.1159086244212806,3.7406774311832875,3.0847363480958374
1621218970.0,22.29714323611111,114.176040275,3.36,2,-310.8716961624972,-449.2044828167229,-0.1354743641589664,-309.9753978356757,-447.291405106341,-3.2386845137214517,2.112632721658652,3.7540818117044896,3.1032101495624853
1621218971.0,22.297144236111112,114.17603132777778,3.341,3,-311.7936657729601,-449.0937286603918,-0.1545115047865977,-310.9542021591691,-447.18452830072897,-3.2750810727864272,2.0856042702813067,3.753358442907134,3.1205695679998295
1621218972.0,22.2971466,114.17601032777779,3.322,3,-313.9576191860293,-448.8319200709301,-0.17359907979519562,-313.26518677106174,-446.91460866114517,-3.348672828654571,2.038515560742501,3.7731470952091493,3.175073748859375
